ETER_ID,institution_name,English Institution Name,reference_year,country_code,latitude,longitude,total_current_expenditure_PPP,basic_government_allocation_PPP,private_third_party_funding_PPP,total_current_revenues_PPP,total_academic_staff_FTE,total_students_enrolled_ISCED_5-7,total_students_enrolled_ISCED_8,ReD_expenditure_PPP,erasmus_incoming_students_ISCED_5,erasmus_incoming_students_ISCED_6,erasmus_incoming_students_ISCED_7,erasmus_incoming_students_ISCED_8,erasmus_incoming_staff,TOTAL_ISCED8 ,staff_to_student_ratio,doctorate_to_stundents_ratio,doctorate_to_accademic_staff,research_income,proportion_of_international_students,proportion_international_staff
TR0004,Adıyaman Üniversitesi,Adıyaman University,2012,TR,"37,743872","38,231285",m,m,m,m,m,m,m,m,0,2,1,0,m,0,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
TR0005,Aydin Adnan Menderes Üniversitesi,Aydın Adnan Menderes University,2012,TR,"37,855267","27,858733",m,m,m,m,m,m,m,m,0,28,5,0,m,3,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
TR0006,Afyon Kocatepe Üniversitesi,Afyon Kocatepe University,2012,TR,"38,812059","30,535656",m,m,m,m,m,m,m,m,0,6,6,0,m,33,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
TR0007,Ağrı İbrahim Çeçen Universitesi,Ağrı İbrahim Çeçen University,2012,TR,"39,721907","42,992496",m,m,m,m,m,m,m,m,0,0,0,0,m,12,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
TR0008,Ahi Evran Üniversitesi,Ahi Evran University,2012,TR,"39,142957","34,124721",m,m,m,m,m,m,m,m,0,0,0,0,m,0,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
TR0009,Akdeniz Üniversitesi,Akdeniz University,2012,TR,"36,894561","30,655352",m,m,m,m,m,m,m,m,0,54,19,0,m,0,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
TR0010,Aksaray Üniversitesi,Aksaray University,2012,TR,"38,325215","33,977648",m,m,m,m,m,m,m,m,0,2,0,0,m,73,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
TR0011,Amasya Üniversitesi,Amasya University,2012,TR,"40,653544","35,805264",m,m,m,m,m,m,m,m,0,1,0,0,m,2,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
TR0012,Anadolu Üniversitesine,Anadolu University,2012,TR,"39,791291","30,499188",m,m,m,m,m,m,m,m,1,105,33,1,m,1,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
TR0013,Ankara Üniversitesi,Ankara University,2012,TR,"39,934888","32,833851",m,m,m,m,m,m,m,m,0,34,23,0,m,139,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
TR0014,Artvin Çoruh Üniversitesi,Artvin Çoruh University,2012,TR,"41,198406","41,849579",m,m,m,m,m,m,m,m,0,0,0,0,m,57,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
TR0015,Ardahan Üniversitesi,Ardahan University,2012,TR,"41,131579","42,780231",m,m,m,m,m,m,m,m,0,0,0,0,m,0,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
TR0016,Atatürk Üniversitesi,Atatürk University,2012,TR,"39,901253","41,248196",m,m,m,m,m,m,m,m,0,4,0,0,m,0,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
TR0017,Balıkesir Üniversitesi,Balıkesir University,2012,TR,"39,541188","28,008706",m,m,m,m,m,m,m,m,0,10,4,0,m,4,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
TR0018,Bartın Üniversitesi,Bartın University,2012,TR,"41,600626","32,345842",m,m,m,m,m,m,m,m,0,0,0,0,m,14,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
TR0019,Batman Üniversitesi,Batman University,2012,TR,"37,787488","41,063081",m,m,m,m,m,m,m,m,0,0,0,0,m,0,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
TR0020,Bayburt Üniversitesi,Bayburt University,2012,TR,"40,249417","40,23131",m,m,m,m,m,m,m,m,0,0,0,0,m,0,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
TR0021,Bilecik Şeyh Edebali Üniversitesi,Bilecik Şeyh Edebali University,2012,TR,"40,188924","29,968945",m,m,m,m,m,m,m,m,0,3,0,0,m,0,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
TR0022,Bingöl Üniversitesi,Bingöl University,2012,TR,"38,896414","40,489279",m,m,m,m,m,m,m,m,0,0,0,0,m,3,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
TR0023,Bitlis Eren Üniversitesi,Bitlis Eren University,2012,TR,"38,478611","42,161721",m,m,m,m,m,m,m,m,0,0,0,0,m,0,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
TR0024,Boğaziçi Üniversitesi,Boğaziçi University,2012,TR,"41,084749","29,051048",m,m,m,m,m,m,m,m,0,220,94,1,m,0,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
TR0025,Yozgat Bozok Üniversitesi,Yozgat Bozok University,2012,TR,"39,818299","34,796112",m,m,m,m,m,m,m,m,0,0,0,0,m,314,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
TR0026,Bursa Teknik Üniversitesi,Bursa Teknik University,2012,TR,"40,187463","29,13012",m,m,m,m,m,m,m,m,0,1,0,0,m,0,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
TR0027,Bülent Ecevit Üniversitesi,Bülent Ecevit University,2012,TR,"41,451361","31,763046",m,m,m,m,m,m,m,m,0,0,0,0,m,1,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
TR0028,Manisa Celal Bayar Üniversitesi,Manisa Celal Bayar University,2012,TR,"38,678127","27,308033",m,m,m,m,m,m,m,m,0,4,0,0,m,0,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
TR0029,Sivas Cumhuriyet Üniversitesi,Sivas Cumhuriyet University,2012,TR,"39,708689","37,020294",m,m,m,m,m,m,m,m,0,0,0,0,m,4,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
TR0030,Çanakkale Onsekiz Mart Üniversitesi,Çanakkale Onsekiz Mart University,2012,TR,"40,111909","26,415311",m,m,m,m,m,m,m,m,1,24,11,0,m,0,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
TR0031,Çankırı Karatekin Üniversitesi,Çankırı Karatekin University,2012,TR,"40,622354","33,613948",m,m,m,m,m,m,m,m,0,0,0,0,m,36,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
TR0032,Çukurova Üniversitesi,Cukurova University,2012,TR,"37,058263","35,355607",m,m,m,m,m,m,m,m,0,28,35,1,m,0,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
TR0033,Dicle Üniversitesi,Dicle University,2012,TR,"37,92034","40,265833",m,m,m,m,m,m,m,m,0,4,0,0,m,63,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
TR0034,Dokuz Eylül Üniversitesi,Dokuz Eylül University,2012,TR,"38,430823","27,136976",m,m,m,m,m,m,m,m,0,66,37,0,m,4,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
TR0035,Kütahya Dumlupınar  Üniversitesi,Kutahya Dumlupınar University,2012,TR,"39,478715","29,897684",m,m,m,m,m,m,m,m,0,8,0,0,m,103,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
TR0036,Düzce Üniversitesi,Düzce University,2012,TR,"40,907332","31,183141",m,m,m,m,m,m,m,m,0,0,1,0,m,8,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
TR0037,Ege Üniversitesi,Ege University,2012,TR,"38,455871","27,228945",m,m,m,m,m,m,m,m,2,135,48,0,m,1,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
TR0038,Erciyes Üniversitesi,Erciyes University,2012,TR,"38,710282","35,533576",m,m,m,m,m,m,m,m,0,3,0,1,m,185,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
TR0039,Erzincan Binali Yıldırım Üniversitesi,Erzincan Binali Yıldırım University,2012,TR,"39,746317","39,514888",m,m,m,m,m,m,m,m,0,1,0,0,m,3,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
TR0040,Erzurum Teknik Üniversitesi,Erzurum Technical University,2012,TR,"39,916992","41,240289",m,m,m,m,m,m,m,m,0,0,0,0,m,1,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
TR0041,Eskişehir Osmangazi Üniversitesi,Eskişehir Osmangazi University,2012,TR,"39,75041","30,485291",m,m,m,m,m,m,m,m,0,2,3,1,m,0,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
TR0042,Fırat Üniversitesi,Fırat University,2012,TR,"38,677798","39,201946",m,m,m,m,m,m,m,m,0,5,1,0,m,5,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
TR0043,Galatasaray Üniversitesi,Galatasaray University,2012,TR,"41,045998","29,019892",m,m,m,m,m,m,m,m,4,109,83,1,m,6,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
TR0044,Gazi Üniversitesi,Gazi University,2012,TR,"39,942017","32,823005",m,m,m,m,m,m,m,m,0,38,6,0,m,196,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
TR0045,Gaziantep Üniversitesi,Gaziantep University,2012,TR,"37,036037","37,314095",m,m,m,m,m,m,m,m,0,7,1,1,m,44,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
TR0046,Tokat Gaziosmanpaşa Üniversitesi,Tokat Gaziosmanpaşa University,2012,TR,"40,330928","36,479454",m,m,m,m,m,m,m,m,0,0,0,0,m,8,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
TR0047,Gebze Yüksek Teknoloji Enstitüsü,Gebze Institute of Technology,2012,TR,"40,811602","29,357952",m,m,m,m,m,m,m,m,0,3,2,0,m,0,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
TR0048,Giresun Üniversitesi,Giresun University,2012,TR,"40,916548","38,322169",m,m,m,m,m,m,m,m,0,6,2,0,m,5,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
TR0049,Gümüşhane Üniversitesi,Gümüşhane University,2012,TR,"40,436209","39,515871",m,m,m,m,m,m,m,m,0,0,0,0,m,8,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
TR0050,Hacettepe Üniversitesi,Hacettepe University,2012,TR,"39,931837","32,863357",m,m,m,m,m,m,m,m,0,59,19,0,m,0,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
TR0051,Hakkari Üniversitesi,Hakkari University,2012,TR,"37,561146","43,723202",m,m,m,m,m,m,m,m,0,0,0,0,m,78,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
TR0052,Harran Üniversitesi,Harran University,2012,TR,"37,175559","38,799322",m,m,m,m,m,m,m,m,0,0,0,0,m,0,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
TR0053,Hitit Üniversitesi,Hitit University,2012,TR,"40,570912","34,981064",m,m,m,m,m,m,m,m,0,4,0,0,m,0,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
TR0054,Iğdır Üniversitesi,Iğdır University,2012,TR,"39,814917","44,076237",m,m,m,m,m,m,m,m,0,0,0,0,m,4,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
TR0055,İstanbul Medeniyet Üniversitesi,İstanbul Medeniyet University,2012,TR,"40,995309","29,064563",m,m,m,m,m,m,m,m,0,0,0,0,m,0,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
TR0056,Inönü Üniversitesi,İnönü University,2012,TR,"38,330313","38,439967",m,m,m,m,m,m,m,m,0,1,2,0,m,0,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
TR0057,İstanbul Üniversitesi,İstanbul University,2012,TR,"41,013319","28,96377",m,m,m,m,m,m,m,m,0,202,106,7,m,3,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
TR0058,İstanbul Teknik Üniversitesi,İstanbul Technical University,2012,TR,"41,105702","29,025317",m,m,m,m,m,m,m,m,0,194,130,1,m,308,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
TR0059,İzmir Kâtip Çelebi Üniversitesi,İzmir Kâtip Çelebi University,2012,TR,"38,511379","27,032773",m,m,m,m,m,m,m,m,0,0,0,0,m,324,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
TR0060,İzmir Yüksek Teknoloji Enstitüsü,İzmir Institute of Technology,2012,TR,"38,319116","26,643217",m,m,m,m,m,m,m,m,0,10,3,0,m,0,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
TR0061,Kafkas Üniversitesi,Kafkas University,2012,TR,"40,583735","43,06664",m,m,m,m,m,m,m,m,0,0,0,0,m,13,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
TR0062,Kahramanmaraş Sütçü İmam Üniversitesi,Kahramanmaraş Sütçü İmam University,2012,TR,"37,585747","36,818799",m,m,m,m,m,m,m,m,0,1,0,0,m,0,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
TR0063,Karabük Üniversitesi,Karabük University,2012,TR,"41,216102","32,651636",m,m,m,m,m,m,m,m,0,17,0,0,m,1,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
TR0064,Karamanoğlu Mehmetbey Üniversitesi,Karamanoğlu Mehmetbey University,2012,TR,"37,177284","33,2543",m,m,m,m,m,m,m,m,0,2,0,0,m,17,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
TR0065,Karadeniz Teknik Üniversitesi,Karadeniz Technical University,2012,TR,"40,997657","39,770881",m,m,m,m,m,m,m,m,0,17,1,0,m,2,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
TR0066,Kastamonu Üniversitesi,Kastamonu University,2012,TR,"41,375876","33,777631",m,m,m,m,m,m,m,m,0,2,0,0,m,18,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
TR0067,Kırıkkale Üniversitesi,Kırıkkale University,2012,TR,"39,879394","33,445779",m,m,m,m,m,m,m,m,0,5,1,0,m,2,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
TR0068,Kırklareli Üniversitesi,Kırklareli University,2012,TR,"41,795504","27,168568",m,m,m,m,m,m,m,m,0,0,0,0,m,6,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
TR0069,Kilis 7 Aralık Üniversitesi,Kilis 7 Aralık University,2012,TR,"36,731481","37,102748",m,m,m,m,m,m,m,m,0,0,0,0,m,0,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
TR0070,Kocaeli Üniversitesi,Kocaeli University,2012,TR,"40,822762","29,922097",m,m,m,m,m,m,m,m,1,19,8,0,m,0,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
TR0071,Mardin Artuklu Üniversitesi,Mardin Artuklu University,2012,TR,"37,335057","40,706632",m,m,m,m,m,m,m,m,0,0,0,0,m,28,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
TR0072,Marmara Üniversitesi,Marmara University,2012,TR,"40,985836","29,051",m,m,m,m,m,m,m,m,1,280,100,0,m,0,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
TR0073,Burdur Mehmet Akif Ersoy Üniversitesi,Burdur Mehmet Akif Ersoy University,2012,TR,"37,690945","30,34321",m,m,m,m,m,m,m,m,0,4,0,0,m,381,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
TR0074,Mersin Üniversitesi,Mersin University,2012,TR,"36,787014","34,525433",m,m,m,m,m,m,m,m,0,8,7,0,m,4,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
TR0075,Mimar Sinan Güzel Sanatlar Üniversitesi,Mimar Sinan Fine Arts University,2012,TR,"41,029487","28,988688",m,m,m,m,m,m,m,m,0,81,35,1,m,15,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
TR0076,Muğla Sıtkı Koçman Üniversitesi,Muğla Sıtkı Koçman University,2012,TR,"37,1636","28,371327",m,m,m,m,m,m,m,m,0,17,7,1,m,116,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
TR0077,Hatay Mustafa Kemal Üniversitesi,Hatay Mustafa Kemal University,2012,TR,"36,333927","36,198643",m,m,m,m,m,m,m,m,0,13,1,0,m,24,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
TR0078,Muş Alparslan Üniversitesi,Muş Alparslan University,2012,TR,"38,770243","41,426741",m,m,m,m,m,m,m,m,0,0,0,0,m,14,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
TR0079,Namık Kemal Üniversitesi,Namık Kemal University,2012,TR,"40,993567","27,584208",m,m,m,m,m,m,m,m,0,0,0,0,m,0,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
TR0080,Necmettin Erbakan Üniversitesi,Necmetin Erbakan University,2012,TR,"37,878693","32,484457",m,m,m,m,m,m,m,m,0,0,0,0,m,0,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
TR0081,Nevşehir Üniversitesi,Nevşehir University,2012,TR,"38,675152","34,742387",m,m,m,m,m,m,m,m,0,3,3,0,m,0,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
TR0082,Niğde Üniversitesi,Nigde University,2012,TR,"37,942076","34,622389",m,m,m,m,m,m,m,m,0,9,2,0,m,6,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
TR0083,Ondokuz Mayıs Üniversitesi,Ondokuz Mayıs University,2012,TR,"41,367232","36,198467",m,m,m,m,m,m,m,m,0,21,6,0,m,11,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
TR0084,Ordu Üniversitesi,Ordu University,2012,TR,"40,975725","37,969126",m,m,m,m,m,m,m,m,0,0,0,0,m,27,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
TR0085,Orta Doğu Teknik Üniversitesi,Middle East Technical University,2012,TR,"39,894903","32,783803",m,m,m,m,m,m,m,m,0,82,34,0,m,0,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
TR0086,Osmaniye Korkut Ata Üniversitesi,Osmaniye Korkut Ata University,2012,TR,"37,039943","36,222596",m,m,m,m,m,m,m,m,0,0,0,0,m,116,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
TR0087,Pamukkale Üniversitesi,Pamukkale University,2012,TR,"37,738168","29,104008",m,m,m,m,m,m,m,m,2,24,5,1,m,0,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
TR0088,Recep Tayyip Erdoğan Üniversitesi,Recep Tayyip Erdoğan University,2012,TR,"41,037609","40,493203",m,m,m,m,m,m,m,m,0,0,0,0,m,31,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
TR0089,Sakarya Üniversitesi,Sakarya University,2012,TR,"40,741043","30,332606",m,m,m,m,m,m,m,m,0,58,19,0,m,0,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
TR0090,Selçuk Üniversitesi,Selçuk University,2012,TR,"38,025572","32,51442",m,m,m,m,m,m,m,m,0,13,19,0,m,77,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
TR0091,Siirt Üniversitesi,Siirt University,2012,TR,"37,96322","41,842963",m,m,m,m,m,m,m,m,0,0,0,0,m,32,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
TR0092,Sinop Üniversitesi,Sinop University,2012,TR,"42,005901","35,090231",m,m,m,m,m,m,m,m,0,2,0,0,m,0,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
TR0093,Süleyman Demirel Üniversitesi,Süleyman Demirel University,2012,TR,"37,829204","30,526265",m,m,m,m,m,m,m,m,0,27,11,0,m,2,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
TR0094,Şırnak Üniversitesi,Şırnak University,2012,TR,"37,50491","42,428339",m,m,m,m,m,m,m,m,0,0,0,0,m,38,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
TR0095,Trakya Üniversitesi,Trakya University,2012,TR,"41,636538","26,613364",m,m,m,m,m,m,m,m,0,9,5,0,m,0,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
TR0096,Tunceli Üniversitesi,Tunceli University,2012,TR,"39,046176","39,518121",m,m,m,m,m,m,m,m,0,0,0,0,m,14,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
TR0097,Türk Alman Üniversitesi,Turkish-German University,2012,TR,"41,144337","29,099326",m,m,m,m,m,m,m,m,a,a,a,a,m,0,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
TR0098,Uludağ Üniversitesi,Uludağ University,2012,TR,"40,22347","28,869152",m,m,m,m,m,m,m,m,0,21,9,1,m,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
TR0099,Uşak Üniversitesi,Uşak University,2012,TR,"38,674922","29,330612",m,m,m,m,m,m,m,m,0,0,0,0,m,30,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
TR0100,Yalova Üniversitesi,Yalova University,2012,TR,"40,651961","29,219379",m,m,m,m,m,m,m,m,0,4,1,0,m,0,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
TR0101,Ankara Yıldırım Beyazıt Üniversitesi,Ankara Yıldırım Beyazıt University,2012,TR,"40,132996","32,943949",m,m,m,m,m,m,m,m,0,0,0,0,m,5,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
TR0102,Yıldız Teknik Üniversitesi,Yıldız Technical University,2012,TR,"41,052037","29,010676",m,m,m,m,m,m,m,m,0,105,48,1,m,0,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
TR0103,Yüzüncü Yıl Üniversitesi,Yüzüncü Yıl University,2012,TR,"38,569891","43,28908",m,m,m,m,m,m,m,m,0,2,0,0,m,153,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
TR0104,Acıbadem Üniversitesi,Acıbadem University,2012,TR,"40,978491","29,110278",m,m,m,m,m,m,m,m,0,0,2,0,m,2,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
TR0105,Alanya Hamdullah Emin Paşa Üniversitesi,Alanya Hamdullah Emin Paşa University,2012,TR,"36,54822","32,032133",m,m,m,m,m,m,m,m,0,0,0,0,m,2,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
TR0106,İpek Üniversitesi,İpek University,2012,TR,"39,869518","32,859215",m,m,m,m,m,m,m,m,0,0,0,0,m,0,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
TR0107,Atilim Üniversitesi,Atılım University,2012,TR,"39,815797","32,723975",m,m,m,m,m,m,m,m,0,7,1,0,m,0,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
TR0108,Avrasya Üniversitesi,Avrasya University,2012,TR,"40,987814","39,805411",m,m,m,m,m,m,m,m,0,0,0,0,m,8,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
TR0109,Bahçeşehir Üniversitesi,Bahçeşehir University,2012,TR,"41,042169","29,009286",m,m,m,m,m,m,m,m,0,102,18,0,m,0,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
TR0110,Başkent Üniversitesi,Başkent University,2012,TR,"39,887742","32,654259",m,m,m,m,m,m,m,m,0,23,9,0,m,120,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
TR0111,Beykent Üniversitesi,Beykent University,2012,TR,"41,117308","29,003593",m,m,m,m,m,m,m,m,0,41,4,0,m,32,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
TR0112,Bezmiâlem Vakıf Üniversitesi,Bezmiâlem Foundation University,2012,TR,"41,018405","28,936374",m,m,m,m,m,m,m,m,0,0,0,0,m,45,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
TR0113,Bursa Teknik Üniversitesi,Bursa Orhangazi University,2012,TR,"40,1867","29,103005",m,m,m,m,m,m,m,m,0,0,0,0,m,0,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
TR0114,Canik Başarı Üniversitesi,Canik Başarı University,2012,TR,"41,182912","36,302913",m,m,m,m,m,m,m,m,0,0,0,0,m,0,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
TR0115,Çağ Üniversitesi,Çağ University,2012,TR,"36,975726","35,07697",m,m,m,m,m,m,m,m,0,13,0,0,m,0,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
TR0116,Çankaya Üniversitesi,Çankaya University,2012,TR,"39,818549","32,562378",m,m,m,m,m,m,m,m,0,0,0,0,m,13,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
TR0117,Doğuş Üniversitesi,Doğuş University,2012,TR,"41,000388","29,047765",m,m,m,m,m,m,m,m,0,52,18,0,m,0,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
TR0118,Fatih Sultan Mehmet Vakıf Üniversitesi,Fatih Sultan Mehmet Vakif University,2012,TR,"41,016233","28,953111",m,m,m,m,m,m,m,m,0,3,0,0,m,70,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
TR0119,Fatih Üniversitesi,Fatih University,2012,TR,"41,090618","28,624369",m,m,m,m,m,m,m,m,0,66,20,0,m,3,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
